text-small,attach-card href,f-m-20,f-m-20 2,d-iblock href,d-iblock,d-iblock href 2,d-iblock 2
"08 Jan 2025
					11:42:19",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/97d235315d_0bf9116d70.pdf,Pengunduran Diri Direktur Perseroan [],EXCL,,,,
"08 Jan 2025
					18:24:14",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/b71da76b77_e523a5ede8.pdf,Pemberitahuan Rencana RUPSU PT XL Axiata Tbk [],EXCL,,,,
"08 Jan 2025
					18:24:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/752fe61a9f_24a39c87bd.pdf,Pemberitahuan Rencana RUPO PT XL Axiata Tbk [],EXCL,,,,
"08 Jan 2025
					18:24:57",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/4982fe1b7e_a538c511e9.pdf,Pemberitahuan Rencana RUPSU PT XL Axiata Tbk [],EXCL,,,,
"08 Jan 2025
					18:25:14",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/3e07299913_01a8643cd9.pdf,Pemberitahuan Rencana RUPSU PT XL Axiata Tbk [],EXCL,,,,
"08 Jan 2025
					18:25:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/c2e1ffb166_f7c0fb5fe9.pdf,Pemberitahuan Rencana RUPO PT XL Axiata Tbk [],EXCL,,,,
"08 Jan 2025
					18:25:55",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/20ad2375c9_d0044ea08c.pdf,Pemberitahuan Rencana RUPO PT XL Axiata Tbk [],EXCL,,,,
"08 Jan 2025
					18:26:14",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/2c73a315ac_028859eb4d.pdf,Pemberitahuan Rencana RUPSU PT XL Axiata Tbk [],EXCL,,,,
"08 Jan 2025
					19:37:24",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/e8dd30d404_4af1468323.pdf,Penyampaian Bukti Iklan Pengumuman RUPSI atas Sukuk Ijarah Berkelanjutan I XL Axiata Tahap II Tahun 2017 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/789fdef7d1_e91d1304cf.pdf,20250108_EXCL_Penyampaian Bukti Iklan_31844163_lamp1.pdf,,
"08 Jan 2025
					19:37:42",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/db05ea956d_94d391c0f8.pdf,Penyampaian Bukti Iklan Pengumuman RUPSI atas Sukuk Ijarah Berkelanjutan II XL Axiata Tahap I Tahun 2018 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/bfe169b81f_d1f6634492.pdf,20250108_EXCL_Penyampaian Bukti Iklan_31844167_lamp1.pdf,,
"08 Jan 2025
					19:38:15",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a4b28a5436_79509d904c.pdf,Penyampaian Bukti Iklan Pengumuman RUPO atas Obligasi Berkelanjutan I XL Axiata Tahap II Tahun 2019 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/65c2626204_8b592959aa.pdf,20250108_EXCL_Penyampaian Bukti Iklan_31844169_lamp1.pdf,,
"08 Jan 2025
					19:38:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a0c9cbbf58_7ad5ff0704.pdf,Penyampaian Bukti Iklan Pengumuman RUPO atas Obligasi Berkelanjutan I XL Axiata Tahap I Tahun 2018 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/fa62be5955_3bf419f569.pdf,20250108_EXCL_Penyampaian Bukti Iklan_31844170_lamp1.pdf,,
"08 Jan 2025
					19:39:01",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/be76476873_675be823db.pdf,Penyampaian Bukti Iklan Pengumuman RUPSI atas Sukuk Ijarah Berkelanjutan II XL Axiata Tahap II Tahun 2019  [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/93eed1c5f6_df5ed6f6ee.pdf,20250108_EXCL_Penyampaian Bukti Iklan_31844172_lamp1.pdf,,
"08 Jan 2025
					19:39:29",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/71e7210b27_48ee469224.pdf,Penyampaian Bukti Iklan Pengumuman RUPO atas Obligasi Berkelanjutan II XL Axiata Tahap I Tahun 2022 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/f3218c7c31_def05782e4.pdf,20250108_EXCL_Penyampaian Bukti Iklan_31844176_lamp1.pdf,,
"08 Jan 2025
					19:39:51",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/898c22b6e9_3ba8ec0a8b.pdf,Penyampaian Bukti Iklan Pengumuman RUPSI atas Sukuk Ijarah Berkelanjutan III XL Axiata Tahap I Tahun 2022 [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a64c39b689_7a7256caf4.pdf,20250108_EXCL_Penyampaian Bukti Iklan_31844177_lamp1.pdf,,
"10 Jan 2025
					12:06:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/c54f1434c6_cfa37afe31.pdf,Laporan Bulanan Registrasi Pemegang Efek [],EXCL,,,,
"15 Jan 2025
					09:56:44",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/1ffc92c26f_b517a06e16.pdf,Informasi Kupon [],EXCL,,,,
"15 Jan 2025
					09:57:32",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/83c2e02576_3e95245bcc.pdf,Informasi Ijarah Fee [],EXCL,,,,
"16 Jan 2025
					19:28:55",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/1334806374_1b4e6deb3d.pdf,Penjelasan atas Permintaan Penjelasan Bursa [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/3b38c22bc5_d6363d01d0.pdf,20250116_EXCL_Tanggapan atas Permintaan Penjelasan Bursa_31846300_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/7570095b2d_6c9662ef3f.pdf,20250116_EXCL_Tanggapan atas Permintaan Penjelasan Bursa_31846300_lamp1.pdf
