text-small,attach-card href,f-m-20,f-m-20 2,d-iblock href,d-iblock,d-iblock href 2,d-iblock 2
"15 Agt 2025
					18:00:19",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/396b6116b6_04c98fed5a.pdf,Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/761f8c7804_2121bbbd88.pdf,20250815_BBCA_Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka_31933321_lamp1.pdf,,
"20 Agt 2025
					12:52:23",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d0aef0da79_4a41751cc7.pdf,Penjelasan atas Pemberitaan Media Massa [],BBCA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5c6e09035e_58d2b136bd.pdf,20250820_BBCA_Tanggapan atas Permintaan Penjelasan Bursa_31933966_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7d53ecd6dc_6df3853be1.pdf,20250820_BBCA_Tanggapan atas Permintaan Penjelasan Bursa_31933966_lamp2.pdf
"27 Agt 2025
					15:06:42",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5e2db104d3_2d79c12d41.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],BBCA,,,,
"07 Agt 2025
					20:15:52",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d880468f21_a8dbe580d6.pdf,Laporan Bulanan Registrasi Pemegang Efek [],BBNI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/848868430f_70528b4032.pdf,20250806_BBNI_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930799_lamp1.pdf,,
"22 Agt 2025
					11:43:04",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d1f9de2262_56acdc9793.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],BBNI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/05d8ece09d_0b72b19d56.pdf,20250822_BBNI_Public Expose_31934484_lamp1.pdf,,
"01 Agt 2025
					23:01:12",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5da2c0d199_c3ef756f5a.pdf,Penyampaian Bukti Iklan Informasi Laporan Keuangan Interim [],BBRI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/134a1f9d5d_5727efcae2.pdf,20250801_BBRI_Penyampaian Bukti Iklan_31929520_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/4606d2328d_13d88e72a7.pdf,20250801_BBRI_Penyampaian Bukti Iklan_31929520_lamp5.pdf
"08 Agt 2025
					16:14:00",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5c6f3fc604_8cf66c2f6f.pdf,Laporan Bulanan Registrasi Pemegang Efek [],BBRI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0ccda26ecc_7a6e4e8ff8.pdf,20250808_BBRI_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931710_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c8c7249fcd_f864c35fc3.pdf,20250808_BBRI_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931710_lamp1.pdf
"07 Agt 2025
					18:37:17",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/f9f8acb03a_51c48a6ee5.pdf,Laporan Bulanan Registrasi Pemegang Efek [],BBTN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/adb5518313_bc2eec7cab.pdf,20250807_BBTN_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931094_lamp1.pdf,,
"16 Agt 2025
					04:08:56",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e8dcbe4f1c_ca209ad1da.pdf,Jatuh Tempo Obligasi / Sukuk Korporasi [],BBTN,,,,
"21 Agt 2025
					18:26:51",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e15f8e1f62_7f6f2e7dce.pdf,Laporan Pembayaran Pelunasan Pokok & Bunga Ke-20 (Dua Puluh) Obligasi Berkelanjutan IV Bank BTN Tahap I Tahun 2020 Seri C [],BBTN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d1cf867614_5a8ef85cf5.pdf,20250821_BBTN_Laporan Informasi dan Fakta Material_31934258_lamp1.pdf,,
"25 Agt 2025
					18:43:31",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a00dcca16e_6f6fc4660e.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],BBTN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7ab1738133_a9c3a0b4c5.pdf,20250825_BBTN_Public Expose_31934994_lamp1.pdf,,
"27 Agt 2025
					20:44:17",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/35d8591b43_3ad80151bd.pdf,Penyampaian Materi Analyst Meeting PT Bank Tabungan Negara (Persero) Tbk per Juni 2025 [],BBTN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/742fd364fc_1a630ad909.pdf,20250827_BBTN_Laporan Informasi dan Fakta Material_31935586_lamp1.pdf,,
"28 Agt 2025
					23:55:26",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/af44f7b860_c9dc90cea3.pdf,Penyampaian Laporan Keuangan [],BBTN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0626cafa70_85f4c9a179.pdf,20250828_BBTN_Laporan Informasi dan Fakta Material_31935682_lamp7.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/2e752db064_afe504dbcc.pdf,20250828_BBTN_Laporan Informasi dan Fakta Material_31935682_lamp10.pdf
"03 Agt 2025
					21:40:32",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/bf2529cdd0_4f586d1485.pdf,Perubahan Jadwal Rapat Umum Pemegang Saham Luar Biasa [],BMRI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/11136de5fb_309ba69f5b.pdf,20250803_BMRI_Pemanggilan RUPS_31929603_lamp3.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/98f1a46dbb_1dde6ddfd0.pdf,20250803_BMRI_Pemanggilan RUPS_31929603_lamp1.pdf
"05 Agt 2025
					09:02:59",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/30c41068f7_59c8e63229.pdf,Penyampaian Bukti Iklan Perubahan Jadwal Rapat Umum Pemegang Saham Luar Biasa PT Bank Mandiri (Persero) Tbk [],BMRI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5643ae636e_8e54b81a3e.pdf,20250804_BMRI_Penyampaian Bukti Iklan_31929938_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/87bcfa019a_6cae9185d3.pdf,20250804_BMRI_Penyampaian Bukti Iklan_31929938_lamp2.pdf
"05 Agt 2025
					09:03:58",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/75a9bb1772_fe02e4698b.pdf,Ringkasan Risalah Rapat Umum Para Pemegang Saham Luar Biasa [],BMRI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/1139522746_924ab24c02.pdf,20250805_BMRI_Ringkasan Risalah/Risalah RUPS_31930113_lamp3.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/2f9a8cbac1_c32c6e0b09.pdf,20250805_BMRI_Ringkasan Risalah/Risalah RUPS_31930113_lamp1.pdf
"06 Agt 2025
					18:01:16",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/95a790fd9b_1576e54d12.pdf,Penyampaian Bukti Iklan Hasil RUPS [],BMRI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c6ceaaa0ed_2c9c26538e.pdf,20250806_BMRI_Penyampaian Bukti Iklan_31930929_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/cc8e7c13e1_bfb4bc3249.pdf,20250806_BMRI_Penyampaian Bukti Iklan_31930929_lamp1.pdf
"07 Agt 2025
					20:23:32",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/05988d2d05_9b90a9f0ce.pdf,Laporan Bulanan Registrasi Pemegang Efek [],BMRI,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0cf40f6ab6_c4b5c6cef8.pdf,20250806_BMRI_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930751_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/23eb0181fb_4cf8c4cffb.pdf,20250806_BMRI_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930751_lamp5.pdf
"07 Agt 2025
					11:31:22",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/55049f20e5_a056c4b55d.pdf,Laporan Bulanan Registrasi Pemegang Efek [],BRIS,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/b2f90dbce4_2d11e397f2.pdf,20250805_BRIS_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930230_lamp1.pdf,,
"07 Agt 2025
					18:00:26",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/f517f69f78_9f05252569.pdf,Perubahan Nama Kantor Akuntan Publik [],BRIS,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3f4a9d7d1d_de22e957f9.pdf,20250807_BRIS_Laporan Informasi dan Fakta Material_31931426_lamp1.pdf,,
"06 Agt 2025
					17:04:45",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/58268f404f_8e33b12bb7.pdf,Laporan Bulanan Registrasi Pemegang Efek [],BRPT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0fc2189415_495c2a0e18.pdf,20250804_BRPT_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31929820_lamp1.pdf,,
"08 Agt 2025
					16:18:41",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250808162151-57270-0/FinancialStatement-2025-II-BRPT.pdf,Penyampaian Laporan Keuangan Interim (KOREKSI) [],BRPT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250808162151-57270-0/BRPT%20CHECKLIST%20LK%2030%20JUNI%202025.pdf,BRPT CHECKLIST LK 30 JUNI 2025.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250808162151-57270-0/BRPT%20Penjelasan%20Perubahan%20Lebih%2020%20Persen%20Aktiva.pdf,BRPT Penjelasan Perubahan Lebih 20 Persen Aktiva.pdf
"22 Agt 2025
					06:05:42",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e53161d33b_7ef5b006a1.pdf,"Penandatanganan perjanjian fasilitas kredit berjangka dan perjanjian fasilitas forex line dengan PT Bank Rakyat Indonesia (Persero) Tbk. (""BRI""). []",BRPT,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/dc940e27af_cfe46b1739.pdf,20250821_BRPT_Laporan Informasi dan Fakta Material_31934324_lamp1.pdf,,
"07 Agt 2025
					09:26:05",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/6ee7a33292_eb98995e76.pdf,Laporan Bulanan Registrasi Pemegang Efek [],CPIN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7df3fce319_89b30db419.pdf,20250807_CPIN_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931048_lamp1.pdf,,
"07 Agt 2025
					16:26:37",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/b7ceddc124_19c2ed50f1.pdf,Penjelasan atas Pemberitaan Media Massa [],CPIN,,,,
"18 Agt 2025
					08:54:29",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/054b7818bf_5d9af28635.pdf,Transaksi Afiliasi [],CPIN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/08d61b3eaa_47c3b3a20a.pdf,20250818_CPIN_Informasi Transaksi Afiliasi_31933471_lamp1.pdf,,
"29 Agt 2025
					08:19:27",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3d5ac4d9e1_21d914297b.pdf,Transaksi Afiliasi [],CPIN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c5a829622e_9c8c1aea40.pdf,20250829_CPIN_Informasi Transaksi Afiliasi_31935842_lamp1.pdf,,
"08 Agt 2025
					12:50:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/080aa106a7_9291448796.pdf,Laporan Bulanan Registrasi Pemegang Efek [],CTRA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/af793921ee_517826bcca.pdf,20250808_CTRA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931615_lamp1.pdf,,
"08 Agt 2025
					18:16:10",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7b0c75c560_842b1b99c2.pdf,Kesiapan Dana Menjelang Jatuh Tempo Obligasi dan Sukuk Ijarah Berkelanjutan [],EXCL,,,,
"08 Agt 2025
					18:17:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/83abf7c400_efbfa297b7.pdf,Informasi Kupon [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5bcb982004_22451560e4.pdf,20250808_EXCL_Pembayaran Kupon/Bagi Hasil/Ijarah/Pokok_31931797_lamp1.pdf,,
"08 Agt 2025
					18:18:43",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e2c08b8e69_2d7f5115d2.pdf,Informasi Ijarah Fee [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d717635a4d_0affb08c3b.pdf,20250808_EXCL_Pembayaran Kupon/Bagi Hasil/Ijarah/Pokok_31931800_lamp1.pdf,,
"08 Agt 2025
					18:21:05",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e23c3f2c76_99cac8f2c4.pdf,Laporan Bulanan Registrasi Pemegang Efek [],EXCL,,,,
"12 Agt 2025
					15:56:47",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/b8430751ce_5625750ead.pdf,Ringkasan Risalah Rapat Umum Para Pemegang Saham Luar Biasa [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/6cca2c212a_e26e0862c0.pdf,20250812_EXCL_Ringkasan Risalah/Risalah RUPS_31932365_lamp1.pdf,,
"27 Agt 2025
					09:20:06",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250827092850-57379-0/FinancialStatement-2025-II-EXCL.pdf,Penyampaian Laporan Keuangan Interim Auditan [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250827092850-57379-0/(Final)%20FS%20XLSMART%2030%20June%202025%202708%20combined.pdf,(Final) FS XLSMART 30 June 2025 2708 combined.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250827092850-57379-0/FinancialStatement-2025-II-EXCL.xlsx,FinancialStatement-2025-II-EXCL.xlsx
"29 Agt 2025
					18:13:10",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/31e64df731_d239b64499.pdf,Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/244d991ace_9b92076295.pdf,20250829_EXCL_Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka_31936026_lamp1.pdf,,
"29 Agt 2025
					19:50:11",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7f47d162ec_588371ca50.pdf,Jatuh Tempo Obligasi / Sukuk Korporasi [],EXCL,,,,
"08 Agt 2025
					16:33:02",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7025e86780_9cea9669a7.pdf,Laporan Bulanan Registrasi Pemegang Efek [],GOTO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/4044ee4ebe_22e936c127.pdf,20250807_GOTO_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931348_lamp1.pdf,,
"13 Agt 2025
					16:31:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250813163957-57319-0/FinancialStatement-2025-II-GOTO.pdf,Penyampaian Laporan Keuangan Interim Yang Ditelaah Secara Terbatas [],GOTO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250813163957-57319-0/FinancialStatement-2025-II-GOTO.xlsx,FinancialStatement-2025-II-GOTO.xlsx,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20250813163957-57319-0/inlineXBRL.zip,inlineXBRL.zip
"13 Agt 2025
					19:59:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/53548bdb41_8ee8508c1e.pdf,Siaran Pers_Grup GoTo Melaporkan Kinerja Kuartal Kedua Tahun 2025 dan Cetak Rekor Tertinggi [],GOTO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/8f99d1f818_3b79670ba8.pdf,20250813_GOTO_Laporan Informasi dan Fakta Material_31932822_lamp1.pdf,,
"08 Agt 2025
					17:38:05",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/9f40e6bff1_04929c097b.pdf,Laporan Bulanan Registrasi Pemegang Efek [],ICBP,,,,
"01 Agt 2025
					22:13:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3af7a6252b_0d5d4eabd7.pdf,Ringkasan Risalah Rapat Umum Para Pemegang Saham Luar Biasa (KOREKSI) [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/8f8904bf0b_a798f6c0f3.pdf,20250801_INCO_Ringkasan Risalah/Risalah RUPS_31929580_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/eaa2a5d1bf_cca007b2c5.pdf,20250801_INCO_Ringkasan Risalah/Risalah RUPS_31929580_lamp1.pdf
"08 Agt 2025
					19:23:41",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e3043ddb13_8f406486b3.pdf,Laporan Bulanan Registrasi Pemegang Efek [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/83f373a5b2_b4632f2986.pdf,20250807_INCO_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31931156_lamp1.pdf,,
"13 Agt 2025
					15:34:38",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/35e82bb77a_2e2dcd0934.pdf,Saham Hilang [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0202475b4f_e8a1e70095.pdf,20250812_INCO_Pengumuman Bursa_31932372_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/53113d179d_4399f8870e.pdf,20250812_INCO_Pengumuman Bursa_31932372_lamp2.pdf
"15 Agt 2025
					18:11:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0daa814189_b6578545f2.pdf,Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/60fced72b7_873a6fb4a0.pdf,20250815_INCO_Pengumuman RUPS_31933418_lamp1.pdf,,
"15 Agt 2025
					18:11:55",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0daa814189_b6578545f2.pdf,Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/60fced72b7_873a6fb4a0.pdf,20250815_INCO_Pengumuman RUPS_31933418_lamp1.pdf,,
"19 Agt 2025
					19:05:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a9050e1557_13471433b4.pdf,Penyampaian Bukti Iklan Pemberitahuan RUPS [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c11ce46b36_40f7f28970.pdf,20250819_INCO_Penyampaian Bukti Iklan_31933802_lamp1.pdf,,
"26 Agt 2025
					10:21:11",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/95ff803a14_f95ecfe078.pdf,Penjelasan atas Pemberitaan Media Massa [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/54941f75ca_84af661408.pdf,20250826_INCO_Tanggapan atas Permintaan Penjelasan Bursa_31935075_lamp1.pdf,,
"26 Agt 2025
					10:54:00",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5c4dcf4efc_00aead195f.pdf,Penjelasan atas Pemberitaan Media Massa (KOREKSI) [],INCO,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/0cca6b0180_7ab6adeeef.pdf,20250826_INCO_Tanggapan atas Permintaan Penjelasan Bursa_31935081_lamp1.pdf,,
"27 Agt 2025
					11:21:46",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/cbe74f3fb1_9219a0821b.pdf,Rencana Penyelenggaraan Public Expose - Tahunan [],INCO,,,,
"08 Agt 2025
					16:18:10",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/48c9422d1a_89d3b9554d.pdf,Laporan Bulanan Registrasi Pemegang Efek [],INDF,,,,
"04 Agt 2025
					17:27:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/aaae6f8729_673d2a6867.pdf,Jatuh Tempo Obligasi / Sukuk Korporasi [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/8b5c3424a4_a8b123997e.pdf,20250804_INKP_Pengumuman Jatuh Tempo Obligasi dan Sukuk_31929609_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e86d24a939_07c3e14cc8.pdf,20250804_INKP_Pengumuman Jatuh Tempo Obligasi dan Sukuk_31929609_lamp2.pdf
"05 Agt 2025
					13:45:26",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/86d47bab81_9cfd722bdb.pdf,Laporan Bulanan Registrasi Pemegang Efek [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3bde79ad74_0125d95357.pdf,20250805_INKP_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31930085_lamp1.pdf,,
"06 Agt 2025
					09:41:56",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/abbbd05ae1_6adb578bec.pdf,Pelunasan Obligasi dan Sukuk Mudharabah [],INKP,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/87a48da60b_c1f959c6cd.pdf,20250805_INKP_Laporan Informasi dan Fakta Material_31930135_lamp1.pdf,,
