text-small,attach-card href,f-m-20,f-m-20 2,d-iblock href,d-iblock,d-iblock href 2,d-iblock 2
"23 Sep 2025
					18:20:14",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/277d15427a_aa8b0e30ff.pdf,Pemanggilan Rapat Umum Pemegang Saham Luar Biasa [],UNVR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/2a9b0d71e1_283a434a50.pdf,20250923_UNVR_Pemanggilan RUPS_31951850_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/6277c3280d_9b4a5d8983.pdf,20250923_UNVR_Pemanggilan RUPS_31951850_lamp2.pdf
"24 Sep 2025
					18:03:02",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/01004f2db0_7e7ee2b13e.pdf,Penerbitan SKS Pengganti Karena Saham Hilang PT Unilever Indonesia Tbk [],UNVR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/329d105149_9f472b121f.pdf,20250924_UNVR_Pengumuman Bursa_31952093_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/e002ac4c7e_3389be5780.pdf,20250924_UNVR_Pengumuman Bursa_31952093_lamp1.pdf
"29 Sep 2025
					17:45:08",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/edb265bde6_e518b84df9.pdf,Penyampaian Laporan Keuangan [],UNVR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/5e2174d2e6_002739b959.pdf,20250929_UNVR_Laporan Informasi dan Fakta Material_31953065_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/9f40014d34_d1ebe1936f.pdf,20250929_UNVR_Laporan Informasi dan Fakta Material_31953065_lamp1.pdf
"01 Sep 2025
					15:50:14",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/c83e28f810_22168b3e78.pdf,Pencabutan Efek Bersifat Ekuitas Dari Pemantauan Khusus [],,,,,
"01 Sep 2025
					15:50:37",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/9df8c5a8fc_5e63146b24.pdf,Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"02 Sep 2025
					16:28:07",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/d386f8999e_1b1b48a2e0.pdf,Pencabutan Efek Bersifat Ekuitas Dari Pemantauan Khusus [],,,,,
"03 Sep 2025
					16:21:10",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/febb41cd68_c0e9624e9c.pdf,Pencabutan Efek Bersifat Ekuitas Dari Pemantauan Khusus [],,,,,
"04 Sep 2025
					16:24:22",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/13d3d19122_8993b60090.pdf,Perubahan Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"04 Sep 2025
					16:24:44",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/9b196ffdc4_40b7685021.pdf,Pencabutan Efek Bersifat Ekuitas Dari Pemantauan Khusus [],,,,,
"04 Sep 2025
					16:39:17",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/9f704b27ac_feedee9597.pdf,Kode Efek Waran Terstruktur PT KGI Sekuritas Indonesia (HD) [],,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/e90d3378ec_987b34e63a.pdf,20250903_Pengumuman Bursa_31936892_lamp1.pdf,,
"08 Sep 2025
					16:56:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/0fdc2a9cde_568ed6e83b.pdf,Perubahan Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"08 Sep 2025
					16:57:29",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/5a9af6ef19_c53574c23e.pdf,Pencabutan Efek Bersifat Ekuitas Dari Pemantauan Khusus [],,,,,
"08 Sep 2025
					16:58:37",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/2007f74a61_2334965c25.pdf,Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"09 Sep 2025
					16:59:44",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/6d3cf55388_8d1ddcbc28.pdf,Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"09 Sep 2025
					17:30:01",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/2b3b7cecc0_37816afc13.pdf,Perubahan Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"10 Sep 2025
					07:57:38",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/07f6f2445a_7f1dd5a180.pdf,Pengumuman Sanksi Penyampaian Laporan Keuangan Tengah Tahunan Perusahaan Tercatat per 30 Juni 2025 [],,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/568752d184_c36d07dc73.pdf,20250909_Pengumuman Bursa_31938600_lamp1.pdf,,
"10 Sep 2025
					15:11:46",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/pabPush20250910081146/Persetujuan%20LP%20Waran%20Terstruktur%20PT%20Maybank%20Sekuritas%20Indonesia.pdf,Persetujuan kepada PT Maybank Sekuritas Indonesia sebagai Liquidity Provider atas penerbitan Waran Terstruktur [],,,,,
"10 Sep 2025
					15:57:13",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/7c0fe780f4_a934104e23.pdf,Pencabutan Efek Bersifat Ekuitas Dari Pemantauan Khusus [],,,,,
"10 Sep 2025
					15:57:39",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/e3015ece04_c9240d17f8.pdf,Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"10 Sep 2025
					15:58:13",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/b52fa3061e_d8a342b225.pdf,Status Penyampaian Laporan Keuangan Interim per 30 Juni 2025 [],,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/4d9adf82e9_69f6aadc5d.pdf,20250910_Pengumuman Bursa_31938941_lamp1.pdf,,
"11 Sep 2025
					16:08:13",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/6211924660_c227d8f835.pdf,Pencabutan Efek Bersifat Ekuitas Dari Pemantauan Khusus [],,,,,
"11 Sep 2025
					16:09:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/573ecbe8ee_71ce5f8679.pdf,Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"15 Sep 2025
					07:23:13",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/97dedd02cc_a24489db67.pdf,Perubahan Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"15 Sep 2025
					19:22:31",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/aeacd2cf1c_fe4ddf47d0.pdf,Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
"16 Sep 2025
					15:58:11",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/755d6cec4e_2bc0aa23a5.pdf,Pencabutan Efek Bersifat Ekuitas Dari Pemantauan Khusus [],,,,,
"16 Sep 2025
					15:59:32",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/6f8c67505a_7ec6830807.pdf,Efek Bersifat Ekuitas Dalam Pemantauan Khusus [],,,,,
